file,source,group,split,sha256,phash,width,height,stratum,helmet,no_helmet
hard_hat_workers1822.png,shel5k,hard_hat_workers1822,train,4ce900eedb7785bd89ed6d5e839016c37e511bce7ee560a8aeef6545efc26d2e,d3f6db0dcd97b4b7,416,416,helmet,2,0
hard_hat_workers1823.png,shel5k,hard_hat_workers1823,train,b16078c522f4b92fc24089e238bc921222bf58e06ade3b2c52a7989b01be6ddd,a3692982a6e2e8a2,416,415,helmet,20,0
hard_hat_workers1824.png,shel5k,hard_hat_workers1824,train,5c6224b26af1b576ed3975a986c3a603bf63ac14176f919f8ffb954e5035d70f,95939548d1544454,416,415,no_helmet,0,9
hard_hat_workers1825.png,shel5k,hard_hat_workers1825,train,fd92b25dc842b95a12ec729dc617bb80d42a1246a2a3b395db4130a65fbdb598,717913735b1b1f1f,416,416,helmet,2,0
hard_hat_workers1826.png,shel5k,hard_hat_workers1826,train,18ad3a906a90e11fb13216aaa0ec63742c674014904c62442d9cc2eb31ee23cb,7676be6d47076163,416,415,helmet+no_helmet,1,2
hard_hat_workers1828.png,shel5k,hard_hat_workers1828,train,880f62854aa5428ef465c3268a162f6b9c34708132a570662af865142a2d7790,190b193a6a612461,416,416,helmet,3,0
hard_hat_workers1829.png,shel5k,hard_hat_workers1829,train,5be242a94939e2899ffb49d24abab330210a4f068e08776b6e0f43acd82de3bc,1d8d1c6470343434,416,415,no_helmet,0,6
hard_hat_workers183.png,shel5k,hard_hat_workers183,train,d9875dc7f0f5ea4c7e5b30324c50dcec1f10f9a58aabb67dc5bf79e5a5d5fbd1,6b1f272664733133,416,415,helmet,1,0
hard_hat_workers1831.png,shel5k,hard_hat_workers1831,train,d4f70954634a8ef37186c7a313423df97b6915cdb6e157e4c2cf0f2c708bb9a3,d0b4d2d2dad9e9c9,416,415,helmet,4,0
hard_hat_workers1832.png,shel5k,hard_hat_workers1832,train,9151c89ade7686a3f19b83c34179c1eeb5ca7818754a4f8c03f69b2ded4d3475,484878466f1b3919,416,416,helmet,4,0
hard_hat_workers1833.png,shel5k,hard_hat_workers1833,train,9761219aaea44c232fa8bb331da35f28d0353008c738843c3ed55a939839e109,06370ea130154b15,416,416,helmet,15,0
hard_hat_workers1834.png,shel5k,hard_hat_workers1834,train,841c26af0d73be404aefc2046b79918653be72f73b8b2abf5c110c552c92fa19,99b19c9899f99dd9,416,415,helmet,2,0
hard_hat_workers1835.png,shel5k,hard_hat_workers1835,train,db83d163ad8b1ef19d1d66cac98664917d7aa446f0edb37d21a9d86b8046d61a,31311143cfdee0e0,416,416,helmet,3,0
hard_hat_workers1836.png,shel5k,hard_hat_workers1836,train,e7dd52be71e9b054d71d262882c6af558bb2cb0d21fc3b180c0be5f45524dcb5,0303bf4bc3b3baba,416,416,helmet+no_helmet,5,10
hard_hat_workers1839.png,shel5k,hard_hat_workers1839,train,e4e7141e3fea4c2f25a6cf986fa30794603736e96b6685b073f080033035cf84,99b9b57674666a6e,415,416,helmet,4,0
hard_hat_workers184.png,shel5k,hard_hat_workers184,train,f9ceac590fe516669ace9278b7bd26927564aa818a261cc4db6290fdf39474eb,2b620d4c65696171,416,415,helmet,1,0
hard_hat_workers1840.png,shel5k,hard_hat_workers1840,train,51097635ca5ed7da2a66157052f5e3c2c32dc3af4f419d9becd4b5dafab045db,257525332f6f5b5b,416,415,helmet,5,0
hard_hat_workers1841.png,shel5k,hard_hat_workers1841,train,6c5df8ea454fd25b3b6b7ea29efd4abc448ff5295413baf6f5ccd96f59985fcb,2426656567672767,416,415,helmet,2,0
hard_hat_workers1842.png,shel5k,hard_hat_workers1842,train,4a74a3d4dd5820cb017052027b5c0ad25872d815826dadda9184f777dc3e755a,878387ed2929ecad,416,415,no_helmet,0,5
hard_hat_workers1843.png,shel5k,hard_hat_workers1843,train,69cf1cc23ba8209b837af37616a544b567ea85d0ed6f2ab4718696cbc043b870,2f6d3730b9b3a3b3,416,416,helmet+no_helmet,17,4
hard_hat_workers1844.png,shel5k,hard_hat_workers1844,train,f8cb51f218447b99abf5aa548b3c028dda3f884eae3d8f58cc6f85b3192a40ba,5fdf57decc4dd3d5,416,416,helmet,2,0
hard_hat_workers1845.png,shel5k,hard_hat_workers1845,train,9a098dd9a71c163dc94537ad77f00ac6f8374f31f9a19d58464e17ae27076724,03034052560e8b0b,416,415,helmet,2,0
hard_hat_workers1846.png,shel5k,hard_hat_workers1846,train,68769be340d13bffa1e2a3b1864c1bd69150d19a7a20b827be24dc5b25e304a9,0000003025a6bfa7,416,415,helmet,3,0
hard_hat_workers1847.png,shel5k,hard_hat_workers1847,train,f3e9b7ef85fbeb3dd29a3817878ed432074ca5dcba41f948cc7912b85c1a90d2,135311e6666e6666,416,415,no_helmet,0,7
hard_hat_workers1848.png,shel5k,hard_hat_workers1848,train,c8b63a8555235323a41a38349840e1b3f84a804c0f8101ceacde0261f242c633,a94d479aa5a5a7ad,416,416,helmet,1,0
hard_hat_workers1849.png,shel5k,hard_hat_workers1849,train,32e98b2f6415d881b047ecba289a271ae025f278a595db0ddb03936a99facbbf,6065c8c221339232,416,415,helmet,2,0
hard_hat_workers185.png,shel5k,hard_hat_workers185,train,7dbe2e52f11a9c8b424ebfbe47bebc31bbd4edd2e6eec394aa69067b7565cd7b,9fde8f96966d756d,416,415,helmet,3,0
hard_hat_workers1852.png,shel5k,hard_hat_workers1852,train,7b3cf2bf008962bcf3d876c1198516b7b65c8e092d34b2bb0d0f3ecbbfdf577d,b1b988b4a5042c2e,416,416,helmet+no_helmet,9,2
hard_hat_workers1853.png,shel5k,hard_hat_workers1853,train,fc11724878528395776607acd5b3042ff3afa7f1d603ca8d5d27566f6b08d8a7,70627030321b1b1b,416,416,helmet,4,0
hard_hat_workers1854.png,shel5k,hard_hat_workers1854,train,c2f00f720c2beb1a677f74b0bf91be42e1faba758179c9fa4c90783253b2776e,69696fe58cace5e5,416,416,helmet,2,0
hard_hat_workers1855.png,shel5k,hard_hat_workers1855,train,fbed53e0746272345a49cb97c1c7bc1dafaac9aa13c6bd8456ad93b7dcccd1b3,2e0f2e58bcf85bf8,416,416,helmet,2,0
hard_hat_workers1856.png,shel5k,hard_hat_workers1856,train,32e13e6ff53fa928bbdfea458dc4da254e764706c54052188c738ef9038d6000,d0d071f0d3dada9a,416,416,helmet,6,0
hard_hat_workers1857.png,shel5k,hard_hat_workers1857,train,2cf57fe68237be6e2b905c83cb2148104c44f759a09c0f21f63194f1d4a80213,3939b18e01917151,416,416,helmet,4,0
hard_hat_workers1858.png,shel5k,hard_hat_workers1858,train,0e9a2afdcdc121c7a7674a05350a50731f6d78f1205e4dcc850e64c6b79091a1,498db57161b1595d,415,416,helmet,1,0
hard_hat_workers1859.png,shel5k,hard_hat_workers1859,train,42efb6eaac4ddb159d1a18552f10929e3ae598b683a97c35e073e22b4b1b837e,b310b3ced2d2d0d2,416,415,helmet,7,0
hard_hat_workers186.png,shel5k,hard_hat_workers186,train,18af13397a6b5a0934943267fa9c76313e76faf8cf45a05969d60f32b0ded7ef,0f8f4fd3d4102131,416,415,helmet,1,0
hard_hat_workers1860.png,shel5k,hard_hat_workers1860,train,67127cd08cd3c16186bdb88b76b18bb9f90d6c79547a1ad765858e2d4adc2aad,1319132211991399,416,415,helmet+no_helmet,5,2
hard_hat_workers1861.png,shel5k,hard_hat_workers1861,train,a4c5db8dd6ec85de80c82797d93d1645394989e781424b8d20e95ee16f9387f0,63e1673396a60108,416,415,helmet,9,0
hard_hat_workers1862.png,shel5k,hard_hat_workers1862,train,c0b4aee325da66bbf78d55043eb09ca8534e06ba99f71122bdc710c7e425178e,0e0e9e0c884f274f,416,415,helmet,6,0
hard_hat_workers1863.png,shel5k,hard_hat_workers1863,train,ac389ac8153ebf30ec4fedcdd4bfd654fe153932e81c1cf3fd8cb5f6a6d09e37,e4c56463e3ee7cec,416,416,helmet,5,0
hard_hat_workers1864.png,shel5k,hard_hat_workers1864,train,89088cbc3f28bad16fc02372c1e128a02438d424af29618ebcd785609b56a662,6160318ae67a3b3b,416,415,helmet+no_helmet,6,4
hard_hat_workers1866.png,shel5k,hard_hat_workers1866,train,c416987e112dc9f612930bd9ba89ffe1fcabf12e19a4159c5ab5106a088fc394,070b03034958cada,416,415,helmet,1,0
hard_hat_workers1867.png,shel5k,hard_hat_workers1867,train,71b17f1a196845308ed4e15ddda4a9416d88e121361c37d8c8a52c3cb2a9af46,4a6b4a71cd5a634b,416,415,helmet,3,0
hard_hat_workers1868.png,shel5k,hard_hat_workers1868,train,26e8653677bb7e37bc6c1f88ad7989654ff93b8ba68fca74021a47041d1c8166,1d1d6de4e4b8a4a4,416,416,helmet,1,0
hard_hat_workers1869.png,shel5k,hard_hat_workers1869,train,17a05cba61734087f6c3396ae2310df45c5a951784c0cb6bd1fd43b2e6b5cb19,b2495d554d424a0a,415,416,helmet,12,0
hard_hat_workers187.png,shel5k,hard_hat_workers187,train,bbe964c68442f78a3e49ee4c3ff880558fdb8450dc1b117b2af1267ea3dc5093,5de55b5313030203,416,415,helmet,4,0
hard_hat_workers1871.png,shel5k,hard_hat_workers1871,train,5710c5f2f03b123f0b6bb9937055ee2d359449b2a8819c208006be1fb143a024,02f24b616233bb33,416,415,helmet,5,0
hard_hat_workers1872.png,shel5k,hard_hat_workers1872,train,ec003d33eef4cc5313d862da8ad32e4c1a9b2848283e4172cf2f62454acc42eb,1144199ce4c6a484,416,415,helmet+no_helmet,2,9
hard_hat_workers1873.png,shel5k,hard_hat_workers1873,train,a654e1c01e0c34a1fdc9e5e9bdc0315536c1edd525a46b70794ab1e7b30ebbdb,212139a9b3bb6b3b,416,416,helmet+no_helmet,5,8
hard_hat_workers1874.png,shel5k,hard_hat_workers1874,train,60c3bb8f276778b23fe09842f620605edebfd48eeda3caaa38e192c8090a06d4,5b5b7aaa4b5acaca,416,416,helmet,3,0
hard_hat_workers1875.png,shel5k,hard_hat_workers1875,train,1c4e22050fdc4db51b4b065dd8959f2804abad9cab7e3137ed44bc01e6fff4c3,fcfcd8cacc7c3d1d,416,415,no_helmet,0,7
hard_hat_workers1877.png,shel5k,hard_hat_workers1877,train,e3aaf6bafc82b682c3d52ac06157d90ee05c907a0c2c9903068dd5ace468a734,3b3e393838546654,416,415,helmet,3,0
hard_hat_workers1878.png,shel5k,hard_hat_workers1878,train,c237e86af5cb37ac1d64ca6b07497d9e2e018172e0d1ea79d5154ea00933d193,2b2e190f27362436,416,415,helmet,1,0
hard_hat_workers1879.png,shel5k,hard_hat_workers1879,train,08a39ef4affb5f5d2b6e0ea1da8eb5cf703fec45b511f66cc51b8bfb1bbc691b,767692c8d8cd6565,416,416,helmet+no_helmet,9,6
hard_hat_workers188.png,shel5k,hard_hat_workers188,train,e2353476b0355e0bfcad988ccc5786398fae61b43c248e89f950ec743d21865d,333623a60d6f6c6d,416,415,helmet,3,0
hard_hat_workers1880.png,shel5k,hard_hat_workers1880,train,257c28972b6726065a36ee0d113dd1643793ff0044c3f840d1fbb1d5948e88e6,365eb766fcf4bcfc,416,415,helmet,2,0
hard_hat_workers1882.png,shel5k,hard_hat_workers1882,train,22872c770546546d9f4725c05d2081840ac7fd8540264eed6eb83886b8d808f7,f474f5cc2e5e7d54,416,416,helmet,4,0
hard_hat_workers1883.png,shel5k,hard_hat_workers1883,train,b8c62a0820f0733fe95fa5a2d23e1b423d00904cec091d6fe407cdf09ebaa864,2202473112360404,416,416,no_helmet,0,8
hard_hat_workers1884.png,shel5k,hard_hat_workers1884,train,7729a28bb96e502a3e4eaf6152310c442d5355877ffdecd32e45a85940baf154,2d2d696ee460d2d2,416,415,helmet,7,0
hard_hat_workers1885.png,shel5k,hard_hat_workers1885,train,46c62488bb8434e6c876c7d7b8154a1e0df2cc2660b216619d90d56ba2a0c842,c036c9c8c8c5c4d4,416,415,helmet,5,0
hard_hat_workers1886.png,shel5k,hard_hat_workers1886,train,38599ff0eff2966f996f13875124cb54e62409a63d410dac25e45344f71a6782,382438edf1a81aaa,416,416,helmet+no_helmet,5,7
hard_hat_workers1888.png,shel5k,hard_hat_workers1888,train,d5c33aaa2a131d888160584bfadd30a4b565907b5c85db26516fa896a0b06f33,c197c9ca466d647c,416,415,helmet+no_helmet,3,2
hard_hat_workers189.png,shel5k,hard_hat_workers189,train,184fd0019171258ba4e927308081b4081b296c38713fbf8bc0e39eab17e8966e,4564b25959796969,415,416,helmet,1,0
hard_hat_workers1891.png,shel5k,hard_hat_workers1891,train,32129fdac38ef7eae470c44675debfde7afd6ddcb421bdf850b1553bc331f910,56564a529296564d,415,416,helmet,1,0
hard_hat_workers1892.png,shel5k,hard_hat_workers1892,train,293563b39cb6e2ae8e8b9dcbabc07dc392218d2f5be8d845480c1e0f05b82ba5,c060c0c190cc256c,416,415,helmet,4,0
hard_hat_workers1894.png,shel5k,hard_hat_workers1894,train,da2732cc2988fec06adb385317c5b87dd8b0dd77582479930ab902107447a6c9,d9d9dfd733b27272,416,415,helmet,6,0
hard_hat_workers1896.png,shel5k,hard_hat_workers1896,train,2a278a8897211a4142cb907e96fb474839131031e5bcc8c9e57306cda1079bb7,19191b1b812c3226,416,416,helmet,8,0
hard_hat_workers1899.png,shel5k,hard_hat_workers1899,train,57c988877728ab5be1226239afefbfb64210a4ab29763df445815e5a034c593d,7c745cc9cbe6e8e0,416,415,helmet,8,0
hard_hat_workers1900.png,shel5k,hard_hat_workers1900,train,ad72226e203b11ec342e1b8366d1f8e0fb8e1a7fd66df9cbd137dab4aff5856f,6b6373c4cde93070,416,415,helmet,4,0
hard_hat_workers1901.png,shel5k,hard_hat_workers1901,train,ea040f7cd976079753aea0911913f725289692a8f4199ea767ac491304256742,61e0436770634363,416,415,helmet,1,0
hard_hat_workers1902.png,shel5k,hard_hat_workers1902,train,af913f1be08a7e7386a53859d7fc5756924c31eec8c1ce67903ff00a81e8922b,13331787ae16b6b6,416,415,helmet,6,0
hard_hat_workers1903.png,shel5k,hard_hat_workers1903,train,90be6bdad5cf71d75e9ee5c2dccd2014f2fc83fbb2778e10ac803b19c149a904,92929374d1d161d1,416,415,helmet+no_helmet,13,1
hard_hat_workers1904.png,shel5k,hard_hat_workers1904,train,46ccf400e9929b359f4f2092c438575badcdee62e9149bd194ffc7fd0e198e39,1333b7d3533078d8,416,416,helmet,1,0
hard_hat_workers1905.png,shel5k,hard_hat_workers1905,train,d1a30d63c31be6e9e12e5bf27ec4a4c11fa96558ad59e2bedc8872af106c274e,8c8ec664e2d6d848,416,416,helmet,1,0
hard_hat_workers1906.png,shel5k,hard_hat_workers1906,train,9326c32124679399b3e39d471b9d75373a37c7b40f252cbf103a73599082ae7f,c35ddd479494d4b4,416,415,helmet,4,0
hard_hat_workers1908.png,shel5k,hard_hat_workers1908,train,c3ca43080c6ca1463f21716944170a4444e7029007a67e73b3898424b680f31d,99999d969696b2ea,415,416,helmet,1,0
hard_hat_workers191.png,shel5k,hard_hat_workers191,train,a26cef9f21539e16daf3e2ee75d3c1c8708098eca923eb86a8e1aa37dff53f9f,0f0f0b19dbcb18cb,416,415,helmet+no_helmet,2,1
hard_hat_workers1910.png,shel5k,hard_hat_workers1910,train,e389010eba62634f4c3d81c049908e6ae44484f8dbdf0b13ac2fecc84f1fefaa,646c26260b0d1e0d,416,415,helmet,2,0
hard_hat_workers1911.png,shel5k,hard_hat_workers1911,train,2a12ee7a43cca855fa5a31ece5be535550b9c88be5891775dda1806b6e1ec131,faeaf0f8fcf83178,416,416,helmet,1,0
hard_hat_workers1913.png,shel5k,hard_hat_workers1913,train,901b81761568490420ef2d5749177a43cbf621e4df6252b82282326dbb7b0fb0,8985cdb571656555,415,416,helmet,1,0
hard_hat_workers1915.png,shel5k,hard_hat_workers1915,train,74dee1cf3e5804da2821e1c415e8f7d2346f66dd34f61861e42dc7d7d2b55bbd,5f5f57c8ccd9d8d9,416,415,no_helmet,0,7
hard_hat_workers1918.png,shel5k,hard_hat_workers1918,train,b7184f19fad92eb87cbcc0b7733d3294d54d006cca351822f037bb008ba37ecc,c049c4c2e0e05c50,416,415,helmet,3,0
hard_hat_workers1919.png,shel5k,hard_hat_workers1919,train,5575eff842e3b2475a3fb0f905dd6b1ace36b2c8dc649cee1a6a681154f046a3,8303878404676565,416,415,no_helmet,0,4
hard_hat_workers1920.png,shel5k,hard_hat_workers1920,train,801817483236cd602af9d0d368dd86298fb533d9cbdf35ef235e5b8f3e97f269,6666465e4cbcf7fe,416,416,helmet,9,0
hard_hat_workers1921.png,shel5k,hard_hat_workers1921,train,fddbd3de5385e0a2e401be6d5ed328e756a0d2a8c9c0b516828b5dbaf527964a,954e4d819979597a,415,416,helmet,2,0
hard_hat_workers1922.png,shel5k,hard_hat_workers1922,train,411aa5ad8f6188e3ad4aae3809e4c7892a6ee696c87d942d8cec068ef141ce88,6f7f4f9bd3c387c7,416,415,helmet,2,0
hard_hat_workers1923.png,shel5k,hard_hat_workers1923,train,3f2664c87dfd39bd36dd6447c593ea369a3055bef279b4120cb11274e9087728,baa69d72459d599a,415,416,helmet,4,0
hard_hat_workers1924.png,shel5k,hard_hat_workers1924,train,f71e720ec66e22111b04b78dae12b24af058440fda67f132b14dc30d68138f00,97964b460e965f97,416,415,helmet,5,0
hard_hat_workers1925.png,shel5k,hard_hat_workers1925,train,90b909d5ac647e9cd4c6ad3d1d042e7d295a692187d60bc83b021b1f9d15b540,23610786ac3c6a6e,416,415,helmet,2,0
hard_hat_workers1926.png,shel5k,hard_hat_workers1926,train,31f07c3edce39df5552cd4f715ccb32b390109889378faa4277fba9fe71f40fa,ec74edb1a3a2aba2,416,415,no_helmet,0,9
hard_hat_workers1929.png,shel5k,hard_hat_workers1929,train,eddfa7944f9e5d2f6d4c9cbbf26a44c3aa0af885f024d7d11963d20dd122a616,4919cde7e6727a72,416,415,helmet,3,0
hard_hat_workers1931.png,shel5k,hard_hat_workers1931,train,47ac597a8709749913fb43ce08a4c957b650b68ccc6ecf90a692ffee8187a169,2797269612131213,416,416,helmet+no_helmet,1,1
hard_hat_workers1932.png,shel5k,hard_hat_workers1932,train,9b326be5fd0ba604821ca5433d84c8289daeaeda6c24b842c9ba0ffd9c62d457,1b1e1b2467776667,416,415,helmet,2,0
hard_hat_workers1937.png,shel5k,hard_hat_workers1937,train,62b9bec9fc3af76af268da9154862cf0151fbc179de4a170082ce77baa738f1d,31343332961b2929,416,415,helmet,3,0
hard_hat_workers1938.png,shel5k,hard_hat_workers1938,train,aa700f7e6e242ac2a25fe8549fe625349dca598391ffce7328400736521da3b2,1090543518184b19,416,415,helmet,3,0
hard_hat_workers194.png,shel5k,hard_hat_workers194,train,05b0c11551933ad29ed400421b94fc0e5a8c6a6aca5ffc3aee4f122e97511414,f9f9c9a2c46a7b7b,416,415,helmet,8,0
hard_hat_workers1940.png,shel5k,hard_hat_workers1940,train,33b9b732c5668a37a3e4ceca8ccd571d1ca6fcbeddedcdbe75e68a66ea0a117e,34333424219a6c0a,416,415,helmet,3,0
hard_hat_workers1941.png,shel5k,hard_hat_workers1941,train,d5a709bd01fd42037e88f894c3c52a77d0063c852852addd55899224170264ed,2c6c2d6d6d6d8cac,416,415,helmet,4,0
hard_hat_workers1942.png,shel5k,hard_hat_workers1942,train,ce207a7391e2892a9341175d55c59c4293ba2bf170eb104c31834882077330de,4ac34aacf0d2c8dc,416,416,helmet,3,0
hard_hat_workers1943.png,shel5k,hard_hat_workers1943,train,84e6379a5d65643c4b65efc8458f5f40c3ee1590fdb560a1b5e6983d4ef9a44c,ffef7f6f27070f07,416,415,helmet,1,0
hard_hat_workers1944.png,shel5k,hard_hat_workers1944,train,343bf5cfc1bbe37b28175bb886178822873ccd083b1532e0776aa20acb4317ee,fcdc5c5a97953d3d,416,416,helmet,5,0
hard_hat_workers1945.png,shel5k,hard_hat_workers1945,train,4c7f76f79c50e9aba90108db9fed395001b37641830f60621bdd25bf8dbbd9c9,27212d3ba9bbe266,416,416,helmet+no_helmet,3,2
hard_hat_workers1946.png,shel5k,hard_hat_workers1946,train,ae5bea7750c10baef7adbd22c6bc1132415932ca09a8e2c256ee0bc42f7e6025,07071b971b3b1713,416,416,helmet,2,0
hard_hat_workers1948.png,shel5k,hard_hat_workers1948,train,f5504172b0c9fd1d16798fdfffcc5449a381742a8cce997cb9bcc111d8c63e62,1c1c14142862c686,416,415,helmet,7,0
hard_hat_workers195.png,shel5k,hard_hat_workers195,train,ea65a0233c9bf3f01058b8f38c77da50dc2237e56fef96ee20fec5fbf142d61a,f2cef2f6f6e36ae2,416,415,helmet,3,0
hard_hat_workers1951.png,shel5k,hard_hat_workers1951,train,9106518d039cf0184d1fcfc54a115243319cce1a14d99e05f919b855b87b3f82,44cc262d4e56d652,416,416,helmet,4,0
hard_hat_workers1953.png,shel5k,hard_hat_workers1953,train,f9c83121e3c66c02f3f9d78e94266bd26784c19446af53fb6954c3059c7b80f9,7b1b37664e45e4e4,416,416,helmet,6,0
hard_hat_workers1954.png,shel5k,hard_hat_workers1954,train,392be08eb3f1fcab6a7caaf49e8a37090862d4e2949ddbb10ef6f3d2af94d910,0f0f073333333333,416,415,helmet,4,0
hard_hat_workers1955.png,shel5k,hard_hat_workers1955,train,f00e0258a977c3484b3e651366baa532dd7cc43ac8f15c3ed5c70c5c89a9da72,991c995d4489a589,416,415,helmet,1,0
hard_hat_workers1957.png,shel5k,hard_hat_workers1957,train,d219d4f5c924c6750265736205fe2309314b31ff84f282d8d438d9c41cbdf37d,090e09674d4d444c,416,416,helmet,6,0
hard_hat_workers1959.png,shel5k,hard_hat_workers1959,train,dc72550429cad1582e6d77adf9937d13396621a96741fcc054f5be02943a2131,4acb4a4c6c646464,416,416,helmet,3,0
hard_hat_workers196.png,shel5k,hard_hat_workers196,train,c26a1b3f7c6f9db8df5224096f56d176d0aeb1ad8e5b6197fff681f26a59e355,0151238d653f1f3f,416,416,helmet,5,0
hard_hat_workers1961.png,shel5k,hard_hat_workers1961,train,470862880343b159e4eb6a057b9c8498b0588d01627747876069ba46f7589cf2,464e439ccc1c1808,416,416,helmet,2,0
hard_hat_workers1963.png,shel5k,hard_hat_workers1963,train,b3b2f17464e75f7edbf0e53c8fc4ab0e41a463cb1bf00d8d50939e36b74fe946,fd3ef03323939393,416,415,no_helmet,0,3
hard_hat_workers1964.png,shel5k,hard_hat_workers1964,train,7272138644f76b941f3ed2d2883ccb8b4339628f23d93cbbf2aa4bf352561dc8,a0b3a9e4663e8d0d,416,416,helmet,3,0
hard_hat_workers1965.png,shel5k,hard_hat_workers1965,train,478b6bc31aca836cfd76b98772e6bb7c64b3d34eafdf0e58e61aa09e91493271,6767ca58d8ac9098,416,415,helmet,1,0
hard_hat_workers1968.png,shel5k,hard_hat_workers1968,train,b84435f6fc7aef2eb0da47fcac23b99aaae1a4daeca3b5a6b09294adb2f5b7ec,0993891a78082f58,416,416,helmet,4,0
hard_hat_workers1969.png,shel5k,hard_hat_workers1969,train,1ebf9018560a1cb85755dc414811d4b0201bfa8d1caf7da8d30cd9131113af4a,27072716333f3e3f,416,415,helmet,9,0
hard_hat_workers197.png,shel5k,hard_hat_workers197,train,fd60f3abb3fbb703d4acac8f4f6ae81f6525b39a5d0731d16d74c5d64e1c8e30,9666a5b6b692a196,416,416,helmet,1,0
hard_hat_workers1971.png,shel5k,hard_hat_workers1971,train,e21c51dc2d3e432619c2448f5e12919b2aedd6bd2df20704f5631f665ef81ee9,373737468bdba5a5,416,416,helmet,1,0
hard_hat_workers1972.png,shel5k,hard_hat_workers1972,train,cf7744447eb4be99c058bd3b1f12bbf7d045880dadec8919bbc2c12a60e622a0,a14179655a9a51b9,416,416,helmet,1,0
hard_hat_workers1973.png,shel5k,hard_hat_workers1973,train,7cfa0d1e8c80f13a4ef54448d614b925d9a092fa2b430b5de93ce9786f5ff25c,d3dbebe3e1cacdfc,416,416,helmet,2,0
hard_hat_workers1974.png,shel5k,hard_hat_workers1974,train,a19dc47cf9997c6d433c5cab611d087def06b8ba170691291b3136d345b2f73f,99999964ccac4128,416,416,helmet,4,0
hard_hat_workers1975.png,shel5k,hard_hat_workers1975,train,ad752f867c0bd866783f41cc6edf15dc85fb1904297a2d26b83ff2fa84053364,594916b299582692,416,416,helmet,1,0
hard_hat_workers1976.png,shel5k,hard_hat_workers1976,train,f76f6ed4b63e3f8d7b4a395e8d827f06a3478a979b6d05160e51afa89912759f,dbdb493ddede125e,416,415,helmet,1,0
hard_hat_workers1977.png,shel5k,hard_hat_workers1977,train,4e4674042da3e709c8fd81aa2ceff1527688761cab93ad0639ebb96674750663,be9ff6c66979f9f9,416,415,helmet,3,0
hard_hat_workers1978.png,shel5k,hard_hat_workers1978,train,1c534c68711a5f8ef4ddfdb1fe02b6dda5ef08972e7a0c45119ae537bfab7b32,15c436262722032b,416,415,helmet+no_helmet,1,3
hard_hat_workers1979.png,shel5k,hard_hat_workers1979,train,037e22c11b1483b167f8fd8fe26ddde6ff7d373b6f888b9836d604db2b023711,eeb8cfac4206e4a4,416,415,helmet,7,0
hard_hat_workers1980.png,shel5k,hard_hat_workers1980,train,cd2b9a681eaeb5f6aaf4c2b2e4e67d91ea9f3fd6a820c56498bb8f32fc491bbf,2e6669797d6d6d4d,415,416,helmet,2,0
hard_hat_workers1981.png,shel5k,hard_hat_workers1981,train,85c7bce87089b1ad960480c549ef8178438370e19b9b7ccc54fa31d188250816,3bf97939ae64e4c1,416,415,helmet+no_helmet,1,6
hard_hat_workers1982.png,shel5k,hard_hat_workers1982,train,3d3f98da6738020e841c7033a6714b0f0b8d48a0c31f2f4c5f636b100f389d01,0b870a1e2f7e8ebe,416,416,helmet+no_helmet,2,2
hard_hat_workers1983.png,shel5k,hard_hat_workers1983,train,97d399a62ca1dc78d63aba9e377baee70cf8593874c0179d221c5cd545dbef0b,5949484e6c8e4d2d,416,416,helmet,2,0
hard_hat_workers1984.png,shel5k,hard_hat_workers1984,train,11be555d3d59e3c266bb3ccc0aafff10c89009fa6a22fb27d624620460c6efc0,4beb5b49dcded9db,416,415,helmet,5,0
hard_hat_workers1985.png,shel5k,hard_hat_workers1985,train,95643675b8405cf97dfdc7e21906764dc4feafdb1f3ea56c716d4688a5fd07e8,a727a71a34452535,416,416,helmet+no_helmet,4,1
hard_hat_workers1986.png,shel5k,hard_hat_workers1986,train,8ebef75f5a25a46c12b19258919aa7b642afb7195aced1db23112fb08473921b,93cf936959153d15,416,416,helmet,2,0
hard_hat_workers1987.png,shel5k,hard_hat_workers1987,train,7bcea1257afdee35d299945faa0eda7214ddb77269d402c8b6c2e01fc97cd675,cce4ca445258b47c,416,415,helmet,5,0
hard_hat_workers1988.png,shel5k,hard_hat_workers1988,train,6a4bb9f63ceb3c34f6a7d2f3a0ca2ef27b376a042a1990d010059c412b2b3914,6161691686861d5d,416,416,helmet,7,0
hard_hat_workers199.png,shel5k,hard_hat_workers199,train,28a00168ee829b8407fb0f0fc39fab2ccbd4f47c29f16f5860fc7fae23819741,87038565a8ce8e8e,416,415,no_helmet,0,19
hard_hat_workers1991.png,shel5k,hard_hat_workers1991,train,f0b4c4586880aa0492a840eeb8e41dace40391b947e0cc886be032c3faa570ce,3e3eb4b819191119,416,415,no_helmet,0,6
hard_hat_workers1993.png,shel5k,hard_hat_workers1993,train,0f1ca82b4e5fca64501298c96595a105e5f1796242a1b5195154edf9d52c71c4,1b2b1c085a161717,416,415,no_helmet,0,8
hard_hat_workers1994.png,shel5k,hard_hat_workers1994,train,f405a50abef3a961c3650b665e7cbe55b16f8fdb98f83a9d1ab79d1a5e12692a,2f2f073fda999999,416,415,helmet+no_helmet,6,3
hard_hat_workers1995.png,shel5k,hard_hat_workers1995,train,cfd31c39510e7e716a17ac8da14825e1a66edec4102041bc4b8f9d8844015794,9f9f9f9f27363636,416,415,helmet,7,0
