file,split,sha256,width,height,helmet,no_helmet,stratum
hard_hat_workers1896.png,train,2a278a8897211a4142cb907e96fb474839131031e5bcc8c9e57306cda1079bb7,416,416,9,0,helmet
hard_hat_workers1897.png,train,e4f429f7649896dad7db5995153d06ff23f194bfd1e68e8d18285815708f52ea,416,415,1,0,helmet
hard_hat_workers1898.png,train,1c6626fb990b5428f140ff832aa15cbb442228769912387811f8c7fa01202bb2,416,416,1,0,helmet
hard_hat_workers1899.png,train,57c988877728ab5be1226239afefbfb64210a4ab29763df445815e5a034c593d,416,415,8,0,helmet
hard_hat_workers19.png,train,78c4e326a78b7b5f684804fd4ce338a5bbac15739a1f716ddb3b89f9a19aa2af,416,415,7,0,helmet
hard_hat_workers190.png,train,9d8db9b5fbeee7b45c2f7ee76489d294ded032328edc229a548efe8deb391bff,416,416,3,0,helmet
hard_hat_workers1900.png,train,ad72226e203b11ec342e1b8366d1f8e0fb8e1a7fd66df9cbd137dab4aff5856f,416,415,4,0,helmet
hard_hat_workers1901.png,train,ea040f7cd976079753aea0911913f725289692a8f4199ea767ac491304256742,416,415,2,0,helmet
hard_hat_workers1902.png,train,af913f1be08a7e7386a53859d7fc5756924c31eec8c1ce67903ff00a81e8922b,416,415,9,0,helmet
hard_hat_workers1903.png,train,90be6bdad5cf71d75e9ee5c2dccd2014f2fc83fbb2778e10ac803b19c149a904,416,415,13,1,helmet+no_helmet
hard_hat_workers1905.png,train,d1a30d63c31be6e9e12e5bf27ec4a4c11fa96558ad59e2bedc8872af106c274e,416,416,1,0,helmet
hard_hat_workers1907.png,train,e1e033be2c3343ed33d68f5c22bc4038ef03f200fc97ff7d17e477f079f41e5a,416,415,4,0,helmet
hard_hat_workers1908.png,train,c3ca43080c6ca1463f21716944170a4444e7029007a67e73b3898424b680f31d,415,416,1,0,helmet
hard_hat_workers1909.png,train,e55543394ad4b0e14bcd0da9f9ca45a153582e3c03162bd85fbb02b9e6392af8,416,416,3,0,helmet
hard_hat_workers1910.png,train,e389010eba62634f4c3d81c049908e6ae44484f8dbdf0b13ac2fecc84f1fefaa,416,415,4,0,helmet
hard_hat_workers1912.png,train,40efcf2bdeeaa18ea9778672f8247d3927582d3dd3b10f3c287857e6d781f4bb,415,416,2,0,helmet
hard_hat_workers1913.png,train,901b81761568490420ef2d5749177a43cbf621e4df6252b82282326dbb7b0fb0,415,416,1,0,helmet
hard_hat_workers1915.png,train,74dee1cf3e5804da2821e1c415e8f7d2346f66dd34f61861e42dc7d7d2b55bbd,416,415,0,7,no_helmet
hard_hat_workers1917.png,train,aad0d1632f8625b388459abaf868c29e2737c878ac8edeaff7a3520c6b18f600,416,416,3,0,helmet
hard_hat_workers1919.png,train,5575eff842e3b2475a3fb0f905dd6b1ace36b2c8dc649cee1a6a681154f046a3,416,415,0,5,no_helmet
hard_hat_workers1920.png,train,801817483236cd602af9d0d368dd86298fb533d9cbdf35ef235e5b8f3e97f269,416,416,8,0,helmet
hard_hat_workers1921.png,train,fddbd3de5385e0a2e401be6d5ed328e756a0d2a8c9c0b516828b5dbaf527964a,415,416,3,0,helmet
hard_hat_workers1924.png,train,f71e720ec66e22111b04b78dae12b24af058440fda67f132b14dc30d68138f00,416,415,6,0,helmet
hard_hat_workers1925.png,train,90b909d5ac647e9cd4c6ad3d1d042e7d295a692187d60bc83b021b1f9d15b540,416,415,2,0,helmet
hard_hat_workers1926.png,train,31f07c3edce39df5552cd4f715ccb32b390109889378faa4277fba9fe71f40fa,416,415,0,9,no_helmet
hard_hat_workers1927.png,train,ebfd6db92f9a6bab9b9d7f80b52a509e14c8a575811d17ee38f01bd61360003f,416,416,2,0,helmet
hard_hat_workers1929.png,train,eddfa7944f9e5d2f6d4c9cbbf26a44c3aa0af885f024d7d11963d20dd122a616,416,415,3,0,helmet
hard_hat_workers193.png,train,acbc74be25eb12130ca8b653d63d17495fabf5e66272e614f189f758812f06c9,416,415,1,0,helmet
hard_hat_workers1930.png,train,b284a420dc48ec92dad079f6630d292b74aeb542418d1dfafe3d392e19fb0245,416,415,1,0,helmet
hard_hat_workers1932.png,train,9b326be5fd0ba604821ca5433d84c8289daeaeda6c24b842c9ba0ffd9c62d457,416,415,2,0,helmet
hard_hat_workers1933.png,train,be3b0907afcb8f633a400d6cfd69107fa0cac2dfcb8900fec5a8842f9c77a40b,416,416,1,0,helmet
hard_hat_workers1934.png,train,24b6d3a9dd1cd8810db126d12a102ee014ccff309628cf56cf1a0666823a25e1,415,416,2,0,helmet
hard_hat_workers1935.png,train,4683f8dc86001ecf35f770fed9e8ae07787b6dc2d6bdd6c8f9f3c1eb0f94571f,416,415,10,0,helmet
hard_hat_workers1936.png,train,050d25000c0c4177526a6981c2ba6f7cf550d6570b83bc193f28f2f5e5927130,416,416,1,0,helmet
hard_hat_workers1938.png,train,aa700f7e6e242ac2a25fe8549fe625349dca598391ffce7328400736521da3b2,416,415,4,0,helmet
hard_hat_workers1939.png,train,1b5aa09640a12791edd58c15abf78e8091688798692c4567260c4283d8932a0c,416,416,3,0,helmet
hard_hat_workers194.png,train,05b0c11551933ad29ed400421b94fc0e5a8c6a6aca5ffc3aee4f122e97511414,416,415,7,0,helmet
hard_hat_workers1940.png,train,33b9b732c5668a37a3e4ceca8ccd571d1ca6fcbeddedcdbe75e68a66ea0a117e,416,415,4,0,helmet
hard_hat_workers1941.png,train,d5a709bd01fd42037e88f894c3c52a77d0063c852852addd55899224170264ed,416,415,4,0,helmet
hard_hat_workers1942.png,train,ce207a7391e2892a9341175d55c59c4293ba2bf170eb104c31834882077330de,416,416,3,0,helmet
hard_hat_workers1945.png,train,4c7f76f79c50e9aba90108db9fed395001b37641830f60621bdd25bf8dbbd9c9,416,416,4,2,helmet+no_helmet
hard_hat_workers1947.png,train,e6e22dce8d59f5b2ff421186da885fcedba2e915ee74daac9280e8f9c5eb272a,416,416,2,1,helmet+no_helmet
hard_hat_workers1948.png,train,f5504172b0c9fd1d16798fdfffcc5449a381742a8cce997cb9bcc111d8c63e62,416,415,7,0,helmet
hard_hat_workers1949.png,train,065a5c846b715dfe2fae19104fc745a011b8ea28273a6c9b9ff7ce9ad2f386ff,416,415,1,0,helmet
hard_hat_workers195.png,train,ea65a0233c9bf3f01058b8f38c77da50dc2237e56fef96ee20fec5fbf142d61a,416,415,6,0,helmet
hard_hat_workers1950.png,train,a932e9cb7cebc2c489f085b405300c394491c1679314591307c851f2d891b573,416,415,4,0,helmet
hard_hat_workers1951.png,train,9106518d039cf0184d1fcfc54a115243319cce1a14d99e05f919b855b87b3f82,416,416,4,0,helmet
hard_hat_workers1953.png,train,f9c83121e3c66c02f3f9d78e94266bd26784c19446af53fb6954c3059c7b80f9,416,416,5,0,helmet
hard_hat_workers1954.png,train,392be08eb3f1fcab6a7caaf49e8a37090862d4e2949ddbb10ef6f3d2af94d910,416,415,4,0,helmet
hard_hat_workers1955.png,train,f00e0258a977c3484b3e651366baa532dd7cc43ac8f15c3ed5c70c5c89a9da72,416,415,2,0,helmet
hard_hat_workers1957.png,train,d219d4f5c924c6750265736205fe2309314b31ff84f282d8d438d9c41cbdf37d,416,416,5,0,helmet
hard_hat_workers1958.png,train,01c8bea510244b86d0cac71a20ece6e044f2d3aaf9e35534a8b2f526fdaf0b6a,416,416,8,0,helmet
hard_hat_workers1959.png,train,dc72550429cad1582e6d77adf9937d13396621a96741fcc054f5be02943a2131,416,416,3,0,helmet
hard_hat_workers196.png,train,c26a1b3f7c6f9db8df5224096f56d176d0aeb1ad8e5b6197fff681f26a59e355,416,416,5,0,helmet
hard_hat_workers1960.png,train,f0111a50fd6c7003bd7fddbc467b3bec178a063b46c06c078ac180335d585f83,416,415,7,0,helmet
hard_hat_workers1961.png,train,470862880343b159e4eb6a057b9c8498b0588d01627747876069ba46f7589cf2,416,416,2,0,helmet
hard_hat_workers1962.png,train,d734f6393b690b03fd363568ff48bf2916edc804f7fde272f1baceec55bf749e,416,416,1,0,helmet
hard_hat_workers1964.png,train,7272138644f76b941f3ed2d2883ccb8b4339628f23d93cbbf2aa4bf352561dc8,416,416,3,0,helmet
hard_hat_workers1965.png,train,478b6bc31aca836cfd76b98772e6bb7c64b3d34eafdf0e58e61aa09e91493271,416,415,2,0,helmet
hard_hat_workers1966.png,train,b49fa4961f3302f0a377a928ceb19320d5490d65358d8c5150527d59a90fcc97,416,415,3,0,helmet
hard_hat_workers1967.png,train,0d23c7e44f1ab48cb2a17a557c217119648259cc96e5ab6fbec3a45e7e155ddd,416,416,5,0,helmet
hard_hat_workers1969.png,train,1ebf9018560a1cb85755dc414811d4b0201bfa8d1caf7da8d30cd9131113af4a,416,415,9,0,helmet
hard_hat_workers197.png,train,fd60f3abb3fbb703d4acac8f4f6ae81f6525b39a5d0731d16d74c5d64e1c8e30,416,416,1,0,helmet
hard_hat_workers1970.png,train,e792329c2466ad3a0c385e519245b5f7de185cb3f5f4203fc46b3191d0974d7f,416,415,2,0,helmet
hard_hat_workers1971.png,train,e21c51dc2d3e432619c2448f5e12919b2aedd6bd2df20704f5631f665ef81ee9,416,416,4,0,helmet
hard_hat_workers1972.png,train,cf7744447eb4be99c058bd3b1f12bbf7d045880dadec8919bbc2c12a60e622a0,416,416,1,0,helmet
hard_hat_workers1973.png,train,7cfa0d1e8c80f13a4ef54448d614b925d9a092fa2b430b5de93ce9786f5ff25c,416,416,2,0,helmet
hard_hat_workers1974.png,train,a19dc47cf9997c6d433c5cab611d087def06b8ba170691291b3136d345b2f73f,416,416,6,0,helmet
hard_hat_workers1976.png,train,f76f6ed4b63e3f8d7b4a395e8d827f06a3478a979b6d05160e51afa89912759f,416,415,1,0,helmet
hard_hat_workers1977.png,train,4e4674042da3e709c8fd81aa2ceff1527688761cab93ad0639ebb96674750663,416,415,3,0,helmet
hard_hat_workers1978.png,train,1c534c68711a5f8ef4ddfdb1fe02b6dda5ef08972e7a0c45119ae537bfab7b32,416,415,1,0,helmet
hard_hat_workers1979.png,train,037e22c11b1483b167f8fd8fe26ddde6ff7d373b6f888b9836d604db2b023711,416,415,7,0,helmet
hard_hat_workers198.png,train,0a3070922d4c7bc2ebe39191b33aa3d84f69ca84f2673201c54a705274454b06,416,415,3,0,helmet
hard_hat_workers1982.png,train,3d3f98da6738020e841c7033a6714b0f0b8d48a0c31f2f4c5f636b100f389d01,416,416,2,2,helmet+no_helmet
hard_hat_workers1983.png,train,97d399a62ca1dc78d63aba9e377baee70cf8593874c0179d221c5cd545dbef0b,416,416,2,0,helmet
hard_hat_workers1984.png,train,11be555d3d59e3c266bb3ccc0aafff10c89009fa6a22fb27d624620460c6efc0,416,415,5,0,helmet
hard_hat_workers1985.png,train,95643675b8405cf97dfdc7e21906764dc4feafdb1f3ea56c716d4688a5fd07e8,416,416,4,0,helmet
hard_hat_workers1986.png,train,8ebef75f5a25a46c12b19258919aa7b642afb7195aced1db23112fb08473921b,416,416,2,0,helmet
hard_hat_workers1987.png,train,7bcea1257afdee35d299945faa0eda7214ddb77269d402c8b6c2e01fc97cd675,416,415,5,0,helmet
hard_hat_workers1988.png,train,6a4bb9f63ceb3c34f6a7d2f3a0ca2ef27b376a042a1990d010059c412b2b3914,416,416,4,0,helmet
hard_hat_workers1989.png,train,caee9aad3037bad40a73e83b3cf89140384135c75d0c8926639d9acc11b36a43,416,415,2,0,helmet
hard_hat_workers199.png,train,28a00168ee829b8407fb0f0fc39fab2ccbd4f47c29f16f5860fc7fae23819741,416,415,0,17,no_helmet
hard_hat_workers1990.png,train,9bbaa9d006cb7cc9ba30005f5d1a8f02b1e6971c416bc3c36bdd16509d67b25c,416,415,1,0,helmet
hard_hat_workers1991.png,train,f0b4c4586880aa0492a840eeb8e41dace40391b947e0cc886be032c3faa570ce,416,415,0,8,no_helmet
hard_hat_workers1992.png,train,be95772fa08930414f2394309d5f2fbaa6a750fb03431c77c49a5d9393a90be5,416,415,1,0,helmet
hard_hat_workers1994.png,train,f405a50abef3a961c3650b665e7cbe55b16f8fdb98f83a9d1ab79d1a5e12692a,416,415,8,3,helmet+no_helmet
hard_hat_workers1995.png,train,cfd31c39510e7e716a17ac8da14825e1a66edec4102041bc4b8f9d8844015794,416,415,9,0,helmet
hard_hat_workers1996.png,train,e900b96c836a6849f9cdc808a01d6d29d274f7fc13c074b98cb22f6db48ff6d8,416,416,2,0,helmet
hard_hat_workers1999.png,train,8ef2bc527eb89d60d584b0dd1666b0c854f2e28ab1216e3b5d5b767d5d7fb439,416,416,2,0,helmet
hard_hat_workers2.png,train,2074f96cc5b778e9b8ec3ade8ac3fde31559d607f0b4a3a9a403f284027fc0fc,416,415,2,0,helmet
hard_hat_workers20.png,train,b181c01aae7bd1aaf923c60d8b956776230767bcb38e3d927bf794ad8dd3683d,416,416,3,0,helmet
hard_hat_workers2003.png,train,0188cb95dd5623aa4f97d4dff5d3760e9ca4f1cd9be108503a4b0bec3a68e865,416,416,1,1,helmet+no_helmet
hard_hat_workers2004.png,train,7c2b92916a17e031c2c588f45a46125e83c3d6e3262da74f4a99ea3f20b926c2,415,416,4,0,helmet
hard_hat_workers2005.png,train,24f1dfd18ca72787d1a6c255db6c1ef6735ba89f3261df7f98da46fd5b7e9f4e,416,416,2,0,helmet
hard_hat_workers2006.png,train,a2ed3569c05a6f93afb31480d0befeccf7dc4c15c88cc557d48a029c9d51d614,416,415,1,0,helmet
hard_hat_workers2009.png,train,e2df1706ab8fb2ea5a0cebd400a9753158f2f5eecf36ebbcb4839fed06c96fac,416,416,1,0,helmet
hard_hat_workers201.png,train,172d2be2d6921931f9ad74289d9419789a9f1c4941a41f4b92913f54091c7fc4,416,416,2,0,helmet
hard_hat_workers2010.png,train,3ea9fc45435ba222ad6810918e46a16376612579917cee1feba5a21b4d4e3a52,416,415,3,0,helmet
hard_hat_workers2011.png,train,6fe165fd51914e04e99656bd4a78f8484faed22fd51145bf1a717072102ec543,416,416,4,0,helmet
hard_hat_workers2012.png,train,5f052c1bb15013f2e74c878858708851bdbeec0524b8613a85200f06e0f7f893,416,416,2,0,helmet
hard_hat_workers2013.png,train,33ddd56d44685da6fd3618ffb2c403e9b27782e2c312b296309452d55506c192,416,416,6,0,helmet
hard_hat_workers2014.png,train,cc6c3e9f9d91c25b7417c1b13e2762dd3f0d24837fb51ff52dc57f80e1298994,416,415,1,0,helmet
hard_hat_workers2015.png,train,b8c8d32f130ac3fe536213485af50d955b9dd3c40057534ae14afd9fd4b16c2f,416,416,13,2,helmet+no_helmet
hard_hat_workers2016.png,train,9724d08d0df597ebb25e01fc8d1662d46f7b92e53c74517fd340b93284764436,416,415,2,0,helmet
hard_hat_workers2017.png,train,6df5554f4a6cd84b6b51fc910415a74271831ff1768465c6d1589af1a001a82b,416,416,3,0,helmet
hard_hat_workers2018.png,train,1b1f6f9e833416f9d83d0c7a82a231fac988e95dfe099631518f0217569b1e90,416,416,1,0,helmet
hard_hat_workers2019.png,train,1e4445ab22556f008dd2e2e62571dd44dadc34abb4e44de4ba186313abdbbaef,416,416,8,0,helmet
hard_hat_workers202.png,train,579e98a6b63383aefb9d64986d96f9114cce72229d86829eb8c09879890a08e3,416,416,15,0,helmet
hard_hat_workers2020.png,train,e4cd5e4ee8cf4c6b1b742818242093100af150eb04e159a1d3e3762e40f6f81a,416,415,7,0,helmet
hard_hat_workers2022.png,train,e7b660087c449a1b2315d88495b070d474aeb48f2a61960b1749a22f46dde253,416,415,10,0,helmet
hard_hat_workers2023.png,train,86a476fb18e449690550b6c411fa45b316489f0553150071ec46e614e9c481d6,416,415,2,0,helmet
hard_hat_workers2024.png,train,4d4380273bbc78734955ac411cee291874ab7cabf4b75132c89c778516be6599,416,415,2,0,helmet
hard_hat_workers2025.png,train,4bb43e9857b7cedd59c89ffa2c15d48e8d5e40c9009d718c995d3cbe8710407a,416,415,1,0,helmet
hard_hat_workers2026.png,train,6af3dcf8526177d80fe4bb7940a344c6863f699555373fcf4667c3ce4f8b90a0,416,415,6,0,helmet
hard_hat_workers2028.png,train,a01d8cbd4bad94ef27e2ea038f8eed0f8701a9f2ccd68cb693ac8256e60df5ba,416,416,10,0,helmet
hard_hat_workers203.png,train,47a56beaa8b8acdc66d350ace0225c6bc3616ec78dd7962049932d9dbd4ecaa2,416,415,2,0,helmet
hard_hat_workers2030.png,train,4a4a24727344409bb9ef7f761aedbb08c345516ebe6a674df5caf68c6b3e4586,415,416,3,0,helmet
hard_hat_workers2031.png,train,e51caf28b0ee04629e145f7c87d55f999c475af4fceb72275f4431a2b12920e8,416,416,7,0,helmet
hard_hat_workers2032.png,train,4514e5d46b22956f0f7b5d6f0538627624147db4fcc6a013a6c1b91d3e32dbb4,416,416,2,0,helmet
hard_hat_workers2033.png,train,06696b238f81bbfef0f19e12bfa9c1ef1273f3b752780ca851a49e2dde12560b,416,415,2,0,helmet
hard_hat_workers2034.png,train,b9f90a7e5be2e10b593d7c8170fdc384afaabb206a342fc231e810cd4f85a0f1,416,416,0,10,no_helmet
hard_hat_workers2035.png,train,90c526ea468f89537f4cd00e98b35f14750a847619b57e53a269d99ebba201ef,416,415,6,8,helmet+no_helmet
hard_hat_workers2037.png,train,39ba4b06e9a087068214e9c7559c91e2addb03a5fa97ca039451a4e2a6c1297a,416,416,3,0,helmet
hard_hat_workers2039.png,train,7430739851f77d684627c58f06beae011754e18993cbed4a6ed969cc1f7ae73e,416,415,1,0,helmet
hard_hat_workers204.png,train,d0e2b987a40ccadad8ee128a747c217a35952cb05fe656a78e8c7fd5e37fae58,416,415,4,0,helmet
hard_hat_workers2040.png,train,8595bce8eb3506ba3bf53f6ef9e39b05a13ba63e5a179aed70e0df928bbc7e9c,416,415,9,0,helmet
hard_hat_workers2041.png,train,e93c1a229b75ade44748f252081869065314d7c55f5f57e50a2ab3286b37e6ec,415,416,4,0,helmet
hard_hat_workers2042.png,train,b9e0bbf2d78f660a33a58b13eff26adea7dfd92e2a49163aaf25744153f16dae,416,415,4,0,helmet
hard_hat_workers2045.png,train,cfff45160916c4f883a0640bbd600af2b13a17376472522dec0c3ed427edc535,416,416,1,0,helmet
hard_hat_workers2049.png,train,aaf81e52e10ac589b4dbe1fbdcd3267d609762cfc4ff73bf04141ceeec4bcf5e,416,416,3,0,helmet
hard_hat_workers205.png,train,f00b6cdf2a4d8c1969cf6cba31cf4eeeebc16e0e94e14ccfdec1ab789fc87fd1,416,416,1,1,helmet+no_helmet
hard_hat_workers2051.png,train,8fc1076a458d597f6a8c0967de299579541183dfe374ae6f50978e9ee477b489,416,416,4,1,helmet+no_helmet
hard_hat_workers2052.png,train,9a6b2e5421fdbf19267586d71e46dc3d92e023326c2354f1c0265419e9d52c77,416,415,4,0,helmet
hard_hat_workers2053.png,train,cd2e0749c8d5ab7c5815e46bcf4bd0f682ccada160c632ffe80f89a4d7b49d99,415,416,1,0,helmet
hard_hat_workers2055.png,train,6224946a6d1df3ec3a44665d8c4cb1238f8d265c3c8694070117b36a1506e627,416,415,4,0,helmet
hard_hat_workers2056.png,train,2036d51d70f32380a1d74ad2323e1498dfe4dfec617688e00ec293a0e931df49,416,416,0,10,no_helmet
hard_hat_workers2057.png,train,b0b68de5a07d4157ff9166677b95d8e155b55316fc774437eb222b5416aad65d,416,416,2,0,helmet
hard_hat_workers2058.png,train,8e534104bbbe3e6b1047f8d9081bb8f9d1255b68e8ffcdb309b8ef0c51c53cc1,416,415,3,0,helmet
hard_hat_workers2059.png,train,6efb8d3b397d15d96c6769acee38c63d234f9a41787b7c5162b9867f4d0140f6,416,415,0,8,no_helmet
hard_hat_workers2060.png,train,46d0d86f1f559916c68e6bd5d315dab3969c4fbee275d2c7340e50629121e966,416,416,8,0,helmet
hard_hat_workers2061.png,train,951a58cf0b945c5601dbaaef78407e7d4bcbda984ccde71afd57ec09a5107606,416,416,2,0,helmet
hard_hat_workers2063.png,train,7b0704b0caab957659a826791973ae703963763c617cf88e6221b2d8706f877a,415,416,4,0,helmet
hard_hat_workers2064.png,train,5b8dc3065534fc1b812eb8d64f1a66ed93589af32f4d6066bd75b524b3273eb2,416,415,6,1,helmet+no_helmet
hard_hat_workers2065.png,train,463cdde45d97493eaaf20858d8c4cc0ba83642c9e518359cbfdf1de30ff3a732,416,416,2,0,helmet
hard_hat_workers2067.png,train,6b627069819c099525c91ea86fc76fe1c7526d15eecf39de916f569ba75777ff,416,416,4,0,helmet
hard_hat_workers2068.png,train,5aa6e11f2e8cb253c3f01baa3deb8948a233a77766f80c6e69fc78b9c8ed9873,416,415,3,0,helmet
hard_hat_workers207.png,train,640a928b4ab8678c31fb85803b0b0c04d6a0609d0b1b173595bf62e923f7d1e4,416,415,0,6,no_helmet
hard_hat_workers2072.png,train,c0f5f185b0c43d2da15628a2660ac609f7cce2fc8391f8a3980c9df3f070486f,416,415,1,0,helmet
hard_hat_workers2073.png,train,8fe8c8f6265f96cab7b639b505e4f294b3d13993e108a0beedd62dfb50b32fe2,416,415,2,0,helmet
hard_hat_workers2074.png,train,0aa5e15adf79506dc44c1ac0527ed3df6a64eb780f1fd64147a226235bb0b3c1,416,416,1,0,helmet
hard_hat_workers2075.png,train,4986f546af23842da5fd83f503d76ad9422ebd252dbaf133e3a8df112d40435c,416,416,2,0,helmet
hard_hat_workers2076.png,train,9a5ec4e4af8c2bbc4bc3a3e4187b96cb62780b20953a20a4184d6b0c62f8fe2e,416,415,10,0,helmet
hard_hat_workers2077.png,train,e4136c6fddb6fe61873e686cf41800de2e96c459eee1233c7c31272677c19fc7,416,416,2,0,helmet
hard_hat_workers2079.png,train,a7c808b8799f250b37f3f77c688244638a7a451ee23faed70d3de163e1dabe0b,416,416,4,0,helmet
hard_hat_workers208.png,train,f381157808aeb118d85460ea21620603e964057637c775a7965c04b224ef5911,416,416,2,0,helmet
hard_hat_workers2080.png,train,a3103c43035575a72a6ffb5f30f8acfeaa3e7b053990db6395ea0fbbff6878cb,416,416,5,1,helmet+no_helmet
hard_hat_workers2082.png,train,9122fd8cc78ee5e0a42ce6b65039df316cc43b486f4e96e5d735d40c933571d9,415,416,1,0,helmet
hard_hat_workers2083.png,train,cf3ca76e6a418ce7aa3957fb0bd7fe48af45fc32aa2253482d454f6826c2d23b,416,415,15,0,helmet
hard_hat_workers2084.png,train,799826db2ffe71ba9e6706bdd2c39c3dd8450bb95fce7389f0008dae01a44886,416,416,1,0,helmet
hard_hat_workers2085.png,train,1ad2d8ecd2072bf9456ba4fbe9bcacd039982bde045e872fbd7cc25f808039a8,416,416,9,1,helmet+no_helmet
hard_hat_workers2086.png,train,8f1db0dd7eb0fc483a5d2b7fc1f8e7fbd2f6ae870e052f03b832c18b44a7fc6b,416,415,0,5,no_helmet
hard_hat_workers2087.png,train,312167b60bc0f03608baaf2de182a043455cb91532fb325059be092554572675,416,416,2,0,helmet
hard_hat_workers2088.png,train,6f277043847fd47d276fdf0c02ec72af793406cc97174cc5fef1eafd8265ee86,416,416,5,0,helmet
hard_hat_workers2089.png,train,198e9caaa0b3112d0568e56725353add7e0dabcb6ce8c3b15ae13b5a3bca8f34,416,415,5,0,helmet
hard_hat_workers209.png,train,23caf5db4cd6ebccb8ad1f452b13726461de9e1d52184519ec3ad4b489646620,415,416,1,0,helmet
hard_hat_workers2091.png,train,c662e7b6165d56fab659b4d16b92c04ba5284e7d256f36cbae1a2a3447350fd4,416,416,1,0,helmet
hard_hat_workers2093.png,train,e34bdaad9c52ebcc742bc950d020e8a0d0ac53ad280419d822abc010a792fa5a,416,416,5,0,helmet
hard_hat_workers2094.png,train,dcd2807b9ac4ada6a9bc35b86be4a3426684f18ab2bd3f58f72018dda5e39cd9,416,416,10,1,helmet+no_helmet
hard_hat_workers2095.png,train,cfe105e826fa228a0087420556fa0dc434bc94fb3ca3d4d7b426fb3b1d5b7c5e,416,415,13,0,helmet
hard_hat_workers2096.png,train,70eec6eb8fa08810747d86674e86adbe99e8d2791c64ede7df3cfa210ea2252d,416,415,12,0,helmet
hard_hat_workers2097.png,train,de74b8b951188ff8325c7ae6d0908b710820a05788571cfffee5bef17a77f36d,416,416,1,0,helmet
hard_hat_workers2098.png,train,aede7fb4fed1206b140cdaedc19fcdf0163221655e788fbce4840d336097a27e,416,416,3,0,helmet
hard_hat_workers2099.png,train,043dcd7119459615606a3145394f45e66ece2bbed1751f2190cfd7b2eb6ea433,416,415,5,0,helmet
hard_hat_workers21.png,train,d0b8ada6595941017981fe5e1042d631909804959843e3c2687607e3d1a23351,416,415,3,0,helmet
hard_hat_workers210.png,train,8789d4530ea071182e5a81e504d4919788dd7c991bccb78e1621fe43d4aa8975,416,415,11,0,helmet
hard_hat_workers2100.png,train,c59e06cf1327f7415d1dab09d0fa09b8e1aed4ec7d70fa02b08a5fb0c6a3981c,415,416,1,0,helmet
hard_hat_workers2101.png,train,b56d5e68d48f2bd06878a4a44fbc21f9bab6e93397a55425ddc1ef9e4d17506b,416,416,2,0,helmet
hard_hat_workers2102.png,train,6e8eba438d9dcd2551b015d8acb61f64bc4e42f33b8978ca3a2c3375947db383,416,416,1,15,helmet+no_helmet
hard_hat_workers2104.png,train,18ea4600b87815f8298ead2422112ea5fbd3fb4bb9cfb38c43bede5145795dcb,416,415,2,0,helmet
hard_hat_workers2106.png,train,27d61066446d05b0843fc146d09d49cd13a4128cb84da22888c6398087a25304,416,415,2,0,helmet
hard_hat_workers2108.png,train,3497bc27a9bcea10812a3f76bbcf2d94efa224dcc0196dda0b2cb3d8cd901e50,416,416,0,6,no_helmet
hard_hat_workers2109.png,train,9358c7a012208bfc011a96dc6ffd73f4444384a7af57b913f0bef9fbfb3577aa,416,416,6,0,helmet
hard_hat_workers2110.png,train,b87b7ebe0be8d6507b3186239507c4a13a14e9d3a4553e62e8b7bafb6ee75c75,416,415,4,0,helmet
hard_hat_workers2111.png,train,f1e089da02f730d584a01eb1b8c94a684e34340936ade292bdd49be2fa4dcdd4,416,416,2,0,helmet
hard_hat_workers2112.png,train,780eca6acc3c68e7b3ccc65634efdc23cb79afd057cdb870ea7aa4bbed6d22d6,416,416,3,0,helmet
hard_hat_workers2113.png,train,b46e634b37fa1050d04f0db0337cc2b518059815eae963009068e0b46c1f7d05,416,416,0,9,no_helmet
hard_hat_workers2114.png,train,ccee43dfa03a0217c6f9d28feb39976c742d9a30d5ce993f68257dc4bd9f0a41,416,415,2,0,helmet
hard_hat_workers2115.png,train,448dcbf85b052b41bc5878374014eb90dc1ffcc0ac928e514bc2fc6514ae22e9,416,415,9,0,helmet
hard_hat_workers2116.png,train,8069c25a2c430e4e64f2496ff8cf5d5a81a270bd135d120a7f7b2b6d4dac3072,416,415,6,0,helmet
hard_hat_workers2118.png,train,ce5e7ae56ecff1aebc6694468847d40d0840ec81de7491e6d5fd6d8db404a1c9,416,415,5,0,helmet
hard_hat_workers2119.png,train,b968bf31bf067440e1594d41b828211e287a9860d104d3c323605665b1ee169c,416,416,3,0,helmet
hard_hat_workers212.png,train,178a008825cc685d62cb3a4885a3bc3e5cee8ae879ae22f0fd9b59ae74d461a9,416,416,6,10,helmet+no_helmet
hard_hat_workers2120.png,train,14568d58041c9bd6ac0d420bf27e0e4c89fdd95d21e7e3adaa1f36c4da425a4b,416,416,4,0,helmet
hard_hat_workers2121.png,train,e8eafb83b07d2becfcffa47d6a529291e7f1a75aafefb254210a3246d168f524,416,416,2,1,helmet+no_helmet
hard_hat_workers2122.png,train,33f83dfd26852dc90f2ed8807a3bf8eb4ebc94f085e0874baf11416ab9756a95,415,416,3,0,helmet
hard_hat_workers2123.png,train,70b70ac0352ffeb48948bea8bb10e6c3fe254e983fce8e1648476e595d69409e,416,416,3,0,helmet
hard_hat_workers2124.png,train,68a444fa186603c3d45c2ffd438f942c12055c043607b1fd38dbdb04b1a63334,416,415,0,3,no_helmet
